playerID,yearID_x,stint,teamID_x,lgID_x,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,yearID_y,teamID_y,lgID_y,salary
fernaju01,2019,1,SLN,NL,0,1,13,0,0,0,0,35,9,7,2,6,16,0.205,5.4,0.0,2,4.0,0,54.0,5,7,0.0,0.0,1.0,,,,
festama01,2019,1,SEA,AL,0,2,20,0,0,0,0,67,20,14,5,12,21,0.241,5.64,1.0,1,2.0,0,101.0,10,15,1.0,2.0,1.0,,,,
fiersmi01,2019,1,OAK,AL,15,4,33,33,1,1,0,554,166,80,30,53,126,0.243,3.9,0.0,13,9.0,1,754.0,0,82,4.0,5.0,17.0,2016.0,HOU,AL,524100.0
fillmhe01,2019,1,KCA,AL,0,2,12,3,0,0,0,67,28,20,6,12,15,0.308,8.06,0.0,1,3.0,0,109.0,2,20,0.0,3.0,0.0,,,,
flaheja01,2019,1,SLN,NL,11,8,33,33,0,0,0,589,135,60,25,55,231,0.192,2.75,2.0,6,7.0,0,772.0,0,62,3.0,3.0,14.0,,,,
flexech01,2019,1,NYN,NL,0,3,9,1,0,0,0,41,15,10,1,13,10,0.268,6.59,2.0,1,0.0,0,70.0,4,12,0.0,1.0,0.0,,,,
florody01,2019,1,LAN,NL,5,3,50,0,0,0,0,140,46,22,4,14,42,0.253,4.24,5.0,1,2.0,0,201.0,4,25,2.0,1.0,3.0,,,,
flynnbr01,2019,1,KCA,AL,2,2,11,1,0,0,0,88,38,17,2,17,22,0.333,5.22,2.0,2,3.0,1,139.0,3,18,3.0,2.0,6.0,,,,
foltymi01,2019,1,ATL,NL,8,6,21,21,0,0,0,351,109,59,23,37,105,0.244,4.54,2.0,5,2.0,0,491.0,0,65,5.0,1.0,6.0,,,,
fontwi01,2019,1,TBA,AL,1,0,10,0,0,0,0,42,15,9,2,5,18,0.273,5.79,0.0,1,0.0,0,60.0,3,9,0.0,0.0,2.0,,,,
fontwi01,2019,2,NYN,NL,1,2,15,3,0,0,0,93,29,17,8,13,24,0.244,4.94,1.0,1,2.0,1,134.0,1,17,0.0,0.0,2.0,,,,
fontwi01,2019,3,TOR,AL,2,3,23,14,0,0,0,118,34,16,7,11,53,0.23,3.66,1.0,0,1.0,0,162.0,2,16,0.0,2.0,2.0,,,,
fordmi01,2019,1,NYA,AL,0,0,1,0,0,0,0,6,6,5,2,0,1,0.5,22.5,0.0,0,0.0,0,12.0,1,5,0.0,0.0,0.0,,,,
francen01,2019,1,SFN,NL,0,0,5,0,0,0,0,16,4,2,1,1,4,0.211,3.38,0.0,0,0.0,0,20.0,2,2,0.0,0.0,1.0,,,,
francty01,2019,1,SDN,NL,0,0,2,0,0,0,0,6,2,1,1,0,0,0.25,4.5,0.0,0,0.0,0,8.0,2,1,0.0,0.0,0.0,,,,
frareca01,2019,1,CHA,AL,0,0,5,0,0,0,0,8,2,3,1,4,3,0.2,10.13,0.0,2,0.0,0,14.0,1,3,0.0,0.0,0.0,,,,
freelky01,2019,1,COL,NL,3,11,22,22,0,0,0,313,126,78,25,39,79,0.296,6.73,3.0,4,2.0,0,473.0,0,85,2.0,4.0,12.0,,,,
freemmi01,2019,1,CLE,AL,0,0,1,0,0,0,0,6,2,2,1,0,0,0.25,9.0,0.0,0,0.0,0,8.0,1,2,0.0,0.0,0.0,,,,
freemsa01,2019,1,LAA,AL,0,0,1,0,0,0,0,6,3,1,1,2,0,0.333,4.5,0.0,0,0.0,0,11.0,0,1,0.0,0.0,0.0,,,,
friedma01,2019,1,ATL,NL,17,6,33,30,1,0,0,497,174,74,21,47,173,0.27,4.02,3.0,11,5.0,1,702.0,1,80,3.0,2.0,15.0,,,,
fryja01,2019,1,CHA,AL,3,4,68,0,0,0,0,165,44,29,7,43,68,0.218,4.75,3.0,4,3.0,0,251.0,6,33,2.0,1.0,8.0,,,,
frypa01,2019,1,BAL,AL,1,9,66,0,0,0,3,172,54,34,7,29,55,0.247,5.34,1.0,2,6.0,0,255.0,8,39,1.0,0.0,8.0,,,,
fulmeca01,2019,1,CHA,AL,1,2,20,2,0,0,0,82,26,19,5,20,25,0.243,6.26,0.0,1,3.0,0,133.0,3,22,0.0,3.0,0.0,,,,
gagnodr01,2019,1,NYN,NL,3,1,18,0,0,0,0,71,34,22,11,7,17,0.315,8.37,0.0,2,2.0,0,117.0,8,26,0.0,0.0,1.0,,,,
gallegi01,2019,1,SLN,NL,3,2,66,0,0,0,1,222,44,19,9,16,93,0.17,2.31,2.0,3,3.0,1,279.0,10,19,0.0,1.0,4.0,,,,
galleza01,2019,1,MIA,NL,1,3,7,7,0,0,0,109,25,11,3,18,43,0.191,2.72,1.0,1,2.0,0,151.0,0,12,0.0,0.0,0.0,,,,
galleza01,2019,2,ARI,NL,2,3,8,8,0,0,0,131,37,14,5,18,53,0.228,2.89,0.0,2,2.0,0,183.0,0,14,0.0,1.0,3.0,,,,
gantjo01,2019,1,SLN,NL,11,1,64,0,0,0,3,199,51,27,4,34,60,0.217,3.66,1.0,1,0.0,0,269.0,13,29,0.0,0.0,13.0,2016.0,ATL,NL,507500.0
garcibr01,2019,1,DET,AL,0,0,7,0,0,0,0,20,9,9,1,5,7,0.321,12.15,1.0,1,0.0,0,33.0,1,9,0.0,0.0,1.0,,,,
garcied01,2019,1,PHI,NL,2,0,37,0,0,0,0,117,38,25,11,26,45,0.266,5.77,2.0,4,0.0,0,172.0,9,25,1.0,2.0,6.0,,,,
garcija04,2019,1,MIA,NL,4,2,53,0,0,0,0,152,40,17,4,16,39,0.216,3.02,2.0,4,2.0,0,206.0,11,17,1.0,2.0,4.0,,,,
garcilu03,2019,1,LAA,AL,2,1,64,2,0,0,1,186,61,30,13,33,57,0.257,4.35,1.0,7,5.0,0,278.0,18,35,1.0,2.0,9.0,,,,
garciri01,2019,1,COL,NL,0,1,2,1,0,0,0,18,9,7,3,5,2,0.36,10.5,0.0,0,0.0,0,30.0,1,7,0.0,0.0,2.0,,,,
garciyi01,2019,1,LAN,NL,1,4,64,0,0,0,0,187,40,25,15,14,66,0.178,3.61,2.0,1,6.0,1,247.0,22,28,1.0,1.0,1.0,2016.0,LAN,NL,517500.0
garream01,2019,1,CIN,NL,5,3,69,0,0,0,0,168,44,20,7,35,78,0.213,3.21,1.0,5,4.0,1,246.0,4,22,0.0,0.0,4.0,,,,
garrere01,2019,1,DET,AL,0,0,13,0,0,0,0,46,24,14,3,13,10,0.381,8.22,0.0,0,1.0,0,77.0,5,15,0.0,0.0,5.0,,,,
gartory01,2019,1,SEA,AL,0,0,2,0,0,0,0,9,4,4,2,1,1,0.308,12.0,0.0,0,0.0,0,14.0,0,4,0.0,0.0,0.0,,,,
gausmke01,2019,1,ATL,NL,3,7,16,16,0,0,0,240,92,55,12,27,85,0.29,6.19,2.0,2,4.0,0,360.0,0,60,6.0,6.0,5.0,2016.0,BAL,AL,532000.0
gausmke01,2019,2,CIN,NL,0,2,15,1,0,0,0,67,21,10,3,5,29,0.25,4.03,1.0,0,1.0,0,91.0,6,11,1.0,0.0,0.0,2016.0,BAL,AL,532000.0
gavigsa01,2019,1,TOR,AL,4,2,52,0,0,0,0,287,85,49,18,22,88,0.235,4.61,0.0,0,4.0,1,392.0,9,51,1.0,3.0,4.0,,,,
gearrco01,2019,1,SEA,AL,0,2,48,2,0,0,0,124,38,18,3,21,39,0.247,3.92,1.0,4,4.0,0,180.0,3,18,0.0,1.0,9.0,2016.0,SFN,NL,550000.0
gearrco01,2019,2,NYA,AL,1,1,18,0,0,0,0,42,17,7,2,4,8,0.298,4.5,0.0,0,0.0,1,61.0,5,7,0.0,0.0,2.0,2016.0,SFN,NL,550000.0
germado01,2019,1,NYA,AL,18,4,27,24,0,0,0,429,125,64,30,39,153,0.228,4.03,0.0,5,5.0,0,594.0,0,69,1.0,1.0,6.0,,,,
gibauia01,2019,1,TBA,AL,0,0,1,0,0,0,0,6,1,2,0,2,2,0.167,9.0,0.0,0,0.0,0,9.0,1,2,0.0,1.0,0.0,,,,
gibauia01,2019,2,TEX,AL,1,1,9,0,0,0,0,37,11,7,1,8,14,0.244,5.11,1.0,1,1.0,0,55.0,0,7,0.0,1.0,0.0,,,,
gibsoky01,2019,1,MIN,AL,13,7,34,29,0,0,0,480,175,86,23,56,160,0.275,4.84,0.0,8,7.0,0,706.0,0,99,3.0,2.0,17.0,2016.0,MIN,AL,587500.0
gileske01,2019,1,TOR,AL,2,3,53,0,0,0,23,159,36,11,5,17,83,0.188,1.87,1.0,2,0.0,0,208.0,44,11,0.0,0.0,1.0,2016.0,HOU,AL,528200.0
gilmase01,2019,1,BAL,AL,0,1,1,1,0,0,0,7,7,5,2,2,1,0.5,19.29,0.0,0,0.0,0,16.0,0,5,0.0,0.0,0.0,,,,
ginkeke01,2019,1,ARI,NL,3,0,25,0,0,0,2,73,15,4,2,9,28,0.174,1.48,0.0,2,0.0,0,96.0,4,7,0.0,0.0,1.0,,,,
giolilu01,2019,1,CHA,AL,14,9,29,29,3,2,0,530,131,67,24,57,228,0.205,3.41,1.0,6,4.0,0,705.0,0,69,1.0,3.0,13.0,,,,
givenmy01,2019,1,BAL,AL,2,6,58,0,0,0,11,189,49,32,13,26,86,0.213,4.57,1.0,5,2.0,0,260.0,33,35,0.0,2.0,3.0,2016.0,BAL,AL,511500.0
glasnty01,2019,1,TBA,AL,6,1,12,12,0,0,0,182,40,12,4,14,76,0.186,1.78,0.0,2,0.0,0,230.0,0,13,0.0,1.0,5.0,,,,
godleza01,2019,1,ARI,NL,3,5,27,9,0,0,2,228,81,54,12,35,58,0.276,6.39,2.0,3,4.0,1,338.0,9,55,3.0,2.0,9.0,,,,
godleza01,2019,2,TOR,AL,1,0,6,0,0,0,0,48,15,7,2,7,12,0.246,3.94,0.0,0,1.0,0,69.0,1,7,0.0,0.0,1.0,,,,
gomezje01,2019,1,TEX,AL,1,0,16,0,0,0,0,46,23,14,2,6,10,0.359,8.22,0.0,2,1.0,0,73.0,6,15,0.0,2.0,4.0,2016.0,PHI,NL,1400000.0
gonsoto01,2019,1,LAN,NL,4,2,11,6,0,0,1,120,26,13,4,15,37,0.178,2.93,0.0,2,1.0,0,163.0,1,15,0.0,1.0,0.0,,,,
gonzach01,2019,1,COL,NL,2,6,14,12,0,0,0,189,59,37,11,33,46,0.246,5.29,0.0,1,1.0,0,278.0,0,39,3.0,1.0,6.0,,,,
gonzagi01,2019,1,MIL,NL,3,2,19,17,0,0,0,262,76,34,9,37,78,0.234,3.5,0.0,5,0.0,0,366.0,0,36,4.0,0.0,7.0,2016.0,WAS,NL,12100000.0
gonzama02,2019,1,SEA,AL,16,13,34,34,0,0,0,609,210,90,23,56,147,0.264,3.99,1.0,2,6.0,1,866.0,0,106,1.0,9.0,22.0,,,,
goodyni01,2019,1,CLE,AL,3,2,39,0,0,0,0,122,30,16,7,22,50,0.201,3.54,1.0,0,0.0,0,173.0,6,18,0.0,2.0,1.0,,,,
gordoal01,2019,1,KCA,AL,0,0,2,0,0,0,0,7,8,5,1,2,0,0.571,19.29,0.0,0,0.0,0,17.0,1,5,0.0,1.0,0.0,2016.0,KCA,AL,12000000.0
gotttr01,2019,1,SFN,NL,7,0,50,0,0,0,1,158,41,26,4,17,57,0.216,4.44,0.0,1,2.0,0,214.0,6,26,1.0,4.0,1.0,,,,
gracema02,2019,1,WAS,NL,1,2,51,1,0,0,0,140,61,33,11,10,35,0.319,6.36,0.0,1,2.0,0,206.0,12,34,1.0,2.0,8.0,,,,
gratebr01,2019,1,MIN,AL,1,1,10,0,0,0,0,29,10,5,1,2,10,0.278,4.66,1.0,2,1.0,0,40.0,4,5,0.0,1.0,1.0,,,,
grayjo02,2019,1,COL,NL,11,8,26,25,0,0,0,450,147,64,19,56,150,0.259,3.84,4.0,7,4.0,0,637.0,1,70,7.0,3.0,16.0,2016.0,COL,NL,509500.0
grayso01,2019,1,CIN,NL,11,8,31,31,0,0,0,526,122,56,17,68,205,0.196,2.87,1.0,7,7.0,1,708.0,0,59,6.0,5.0,13.0,2016.0,OAK,AL,527500.0
greench03,2019,1,NYA,AL,4,4,54,15,0,0,2,207,66,32,10,19,98,0.247,4.17,0.0,2,6.0,0,295.0,10,35,0.0,3.0,2.0,,,,
greensh02,2019,1,DET,AL,0,2,38,0,0,0,22,114,21,5,5,12,43,0.153,1.18,1.0,0,1.0,0,151.0,32,11,1.0,0.0,1.0,2016.0,DET,AL,517000.0
greensh02,2019,2,ATL,NL,0,1,27,0,0,0,1,74,25,11,3,5,21,0.269,4.01,0.0,0,2.0,0,101.0,5,11,0.0,1.0,1.0,2016.0,DET,AL,517000.0
gregelu01,2019,1,SLN,NL,0,0,6,0,0,0,0,17,11,5,0,1,2,0.423,7.94,0.0,0,0.0,0,27.0,3,5,0.0,0.0,1.0,2016.0,HOU,AL,6750000.0
greinza01,2019,1,ARI,NL,10,4,23,23,0,0,0,438,117,47,15,21,135,0.22,2.9,2.0,1,3.0,0,562.0,0,48,4.0,3.0,12.0,2016.0,ARI,NL,31799030.0
greinza01,2019,2,HOU,AL,8,1,10,10,0,0,0,188,58,21,6,9,52,0.246,3.02,0.0,1,1.0,1,248.0,0,25,1.0,1.0,10.0,2016.0,ARI,NL,31799030.0
grotzza01,2019,1,SEA,AL,1,0,14,0,0,0,0,52,14,8,0,8,18,0.222,4.15,1.0,6,1.0,0,73.0,4,9,0.0,1.0,1.0,,,,
gsellro01,2019,1,NYN,NL,2,3,52,0,0,0,1,191,64,33,7,23,60,0.261,4.66,2.0,4,6.0,0,277.0,9,36,1.0,2.0,7.0,,,,
guduare01,2019,1,HOU,AL,1,0,7,0,0,0,0,16,8,7,3,4,6,0.364,11.81,0.0,0,0.0,0,27.0,3,7,0.0,1.0,0.0,,,,
guerrde01,2019,1,MIL,NL,0,0,1,0,0,0,0,2,4,4,1,0,0,0.8,54.0,0.0,0,0.0,0,6.0,0,4,0.0,1.0,0.0,,,,
guerrja01,2019,1,TOR,AL,0,0,11,0,0,0,1,42,12,6,1,5,15,0.231,3.86,1.0,0,1.0,0,59.0,6,6,1.0,0.0,1.0,,,,
guerrja01,2019,2,WAS,NL,3,1,40,0,0,0,1,161,55,29,9,12,42,0.256,4.86,2.0,3,0.0,0,228.0,15,30,0.0,1.0,1.0,,,,
guerrja02,2019,1,SDN,NL,0,0,8,0,0,0,0,26,7,5,3,3,6,0.219,5.19,0.0,0,0.0,0,36.0,1,5,0.0,1.0,0.0,,,,
guerrju02,2019,1,MIL,NL,9,5,72,0,0,0,3,251,58,33,11,36,77,0.194,3.55,2.0,5,4.0,0,344.0,11,35,3.0,2.0,5.0,,,,
guerrta01,2019,1,MIA,NL,1,2,52,0,0,0,0,138,42,32,7,36,43,0.246,6.26,0.0,9,6.0,0,216.0,10,34,0.0,3.0,6.0,,,,
guerrta02,2019,1,TEX,AL,0,0,20,0,0,0,0,79,26,17,3,22,27,0.263,5.81,0.0,2,2.0,0,123.0,5,19,0.0,0.0,5.0,,,,
guilbta01,2019,1,SEA,AL,0,0,17,0,0,0,0,37,10,5,2,3,7,0.213,3.65,1.0,0,1.0,0,51.0,1,6,0.0,0.0,2.0,,,,
gustaja01,2019,1,SFN,NL,0,0,23,0,0,0,1,73,18,8,1,9,14,0.209,2.96,0.0,0,0.0,0,99.0,4,11,1.0,3.0,3.0,,,,
gyorkje01,2019,1,SLN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,2016.0,SLN,NL,4000000.0
haderjo01,2019,1,MIL,NL,3,5,61,0,0,0,37,227,41,22,15,20,138,0.155,2.62,2.0,0,4.0,0,289.0,46,24,0.0,0.0,2.0,,,,
hahnje01,2019,1,KCA,AL,0,1,6,0,0,0,0,14,7,7,1,6,7,0.333,13.5,1.0,0,0.0,0,27.0,2,7,0.0,0.0,0.0,,,,
haleda02,2019,1,NYA,AL,3,0,20,0,0,0,2,113,39,13,2,7,23,0.264,3.11,1.0,2,1.0,0,157.0,10,13,0.0,1.0,3.0,,,,
hallma02,2019,1,DET,AL,0,1,16,0,0,0,0,70,28,20,4,15,27,0.289,7.71,1.0,1,1.0,0,113.0,7,20,0.0,0.0,1.0,,,,
hamelco01,2019,1,CHN,NL,7,7,27,27,0,0,0,425,141,60,17,56,143,0.26,3.81,1.0,1,7.0,0,617.0,0,64,4.0,6.0,13.0,2016.0,TEX,AL,22500000.0
hammejd01,2019,1,PHI,NL,1,0,20,0,0,0,0,57,15,8,2,12,13,0.217,3.79,0.0,1,0.0,0,81.0,7,8,0.0,0.0,2.0,,,,
handbr01,2019,1,CLE,AL,6,4,60,0,0,0,34,172,53,21,6,18,84,0.242,3.3,5.0,0,4.0,0,242.0,54,21,1.0,0.0,4.0,,,,
happja01,2019,1,NYA,AL,12,8,31,30,0,0,0,484,160,88,34,49,140,0.258,4.91,1.0,3,5.0,0,678.0,0,88,0.0,2.0,17.0,2016.0,TOR,AL,10000000.0
hardybl01,2019,1,DET,AL,1,1,39,0,0,0,0,133,38,22,10,13,29,0.232,4.47,0.0,3,0.0,0,182.0,3,24,1.0,4.0,1.0,2016.0,DET,AL,520500.0
harpery01,2019,1,MIN,AL,4,2,61,0,0,0,1,163,54,23,7,10,50,0.257,3.81,0.0,5,1.0,0,225.0,7,25,0.0,3.0,2.0,,,,
harriwi02,2019,1,HOU,AL,4,1,68,0,0,0,4,180,42,10,6,14,62,0.196,1.5,0.0,3,0.0,0,229.0,10,14,1.0,0.0,7.0,2016.0,HOU,AL,525500.0
hartdo01,2019,1,MIL,NL,0,0,4,0,0,0,0,20,4,0,0,4,3,0.182,0.0,1.0,0,0.0,0,26.0,2,0,0.0,0.0,1.0,,,,
hartdo01,2019,2,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,0,0,0.0,0.0,0.0,,,,
hartlge01,2019,1,PIT,NL,0,1,29,0,0,0,0,105,52,35,8,18,38,0.351,9.0,0.0,5,0.0,1,171.0,10,35,1.0,4.0,0.0,,,,
harvehu01,2019,1,BAL,AL,1,0,7,0,0,0,0,19,3,1,1,4,11,0.136,1.42,0.0,0,0.0,0,26.0,1,1,0.0,0.0,0.0,,,,
harvejo01,2019,1,NYA,AL,1,0,9,0,0,0,0,30,11,5,1,7,11,0.282,4.5,0.0,0,1.0,0,48.0,4,6,0.0,1.0,2.0,,,,
harvejo01,2019,2,COL,NL,0,0,9,0,0,0,0,24,7,5,2,6,6,0.241,5.63,0.0,0,1.0,0,36.0,3,5,0.0,0.0,1.0,,,,
harvema01,2019,1,LAA,AL,3,5,12,12,0,0,0,179,63,47,13,29,39,0.275,7.09,0.0,3,3.0,0,266.0,0,48,1.0,4.0,5.0,2016.0,NYN,NL,4325000.0
heanean01,2019,1,LAA,AL,4,6,18,18,0,0,0,286,93,52,20,30,118,0.251,4.91,1.0,4,7.0,0,409.0,0,53,0.0,2.0,5.0,2016.0,LAA,AL,515000.0
hearnta01,2019,1,TEX,AL,0,1,1,1,0,0,0,1,3,4,0,4,0,0.75,108.0,0.0,0,0.0,0,8.0,0,5,0.0,0.0,0.0,,,,
hellebe01,2019,1,NYA,AL,0,0,6,0,0,0,0,22,6,1,1,3,9,0.25,1.23,1.0,0,0.0,0,28.0,1,1,1.0,0.0,2.0,,,,
hellije01,2019,1,WAS,NL,2,3,9,8,0,0,0,117,47,27,9,20,30,0.294,6.23,1.0,1,1.0,0,183.0,1,31,1.0,1.0,4.0,2016.0,PHI,NL,7000000.0
helslry01,2019,1,SLN,NL,2,0,24,0,0,0,0,110,34,12,5,12,32,0.245,2.95,2.0,2,0.0,1,153.0,4,13,1.0,1.0,2.0,,,,
hembrhe01,2019,1,BOS,AL,1,0,45,0,0,0,2,119,34,17,7,18,46,0.224,3.86,2.0,2,3.0,0,173.0,14,20,0.0,0.0,0.0,,,,
hendrky01,2019,1,CHN,NL,11,10,30,30,1,1,0,531,168,68,19,32,150,0.249,3.46,1.0,1,9.0,0,730.0,0,78,8.0,5.0,6.0,2016.0,CHN,NL,541000.0
hendrli01,2019,1,OAK,AL,4,4,75,2,0,0,25,255,61,17,5,21,124,0.201,1.8,5.0,7,2.0,0,332.0,41,18,2.0,3.0,5.0,2016.0,OAK,AL,523400.0
hergeji01,2019,1,CIN,NL,0,0,5,0,0,0,0,19,8,3,2,3,0,0.348,4.26,0.0,0,0.0,0,26.0,4,3,0.0,0.0,1.0,,,,
hernada01,2019,1,CIN,NL,2,5,47,0,0,0,2,128,53,38,7,20,53,0.306,8.02,3.0,1,1.0,0,198.0,8,39,1.0,3.0,3.0,2016.0,PHI,NL,3900000.0
hernada02,2019,1,BOS,AL,0,1,29,1,0,0,0,91,27,15,1,26,57,0.231,4.45,1.0,4,3.0,0,147.0,2,18,1.0,0.0,1.0,,,,
hernael01,2019,1,MIA,NL,3,5,21,15,0,0,0,247,76,46,20,26,85,0.242,5.03,1.0,2,9.0,1,353.0,1,49,3.0,1.0,4.0,,,,
hernafe02,2019,1,SEA,AL,1,8,15,15,0,0,0,215,85,51,17,25,57,0.291,6.4,0.0,5,6.0,0,325.0,0,58,1.0,1.0,9.0,2016.0,SEA,AL,25857143.0
hernajo02,2019,1,TEX,AL,2,1,9,2,0,0,0,50,14,8,3,13,19,0.219,4.32,0.0,1,0.0,0,78.0,1,10,0.0,1.0,1.0,,,,
herreke01,2019,1,CHA,AL,3,3,57,0,0,0,1,154,60,35,8,23,53,0.288,6.14,6.0,8,1.0,2,235.0,16,36,1.0,2.0,1.0,2016.0,KCA,AL,2550000.0
hessda01,2019,1,BAL,AL,1,10,23,14,0,0,0,240,94,63,28,30,68,0.287,7.09,0.0,1,2.0,0,365.0,5,73,3.0,3.0,5.0,,,,
hicksjo03,2019,1,SLN,NL,2,2,29,0,0,0,14,86,16,10,2,11,31,0.163,3.14,0.0,2,1.0,0,110.0,21,10,0.0,0.0,3.0,,,,
hildetr01,2019,1,MIN,AL,2,2,22,0,0,0,1,49,30,19,2,7,15,0.395,10.47,0.0,1,3.0,0,88.0,5,19,0.0,2.0,0.0,,,,
hillri01,2019,1,LAN,NL,4,1,13,13,0,0,0,176,48,16,10,18,72,0.223,2.45,2.0,0,4.0,0,242.0,0,20,4.0,1.0,5.0,2016.0,OAK,AL,6000000.0
hillti01,2019,1,KCA,AL,2,0,46,0,0,0,1,119,31,16,4,13,39,0.217,3.63,2.0,0,4.0,0,161.0,4,17,1.0,0.0,6.0,,,,
hiranyo01,2019,1,ARI,NL,5,5,62,0,0,0,1,159,51,28,7,22,61,0.249,4.75,2.0,2,3.0,0,233.0,11,31,1.0,2.0,4.0,,,,
hoffmje02,2019,1,COL,NL,2,6,15,15,0,0,0,210,77,51,21,34,68,0.283,6.56,3.0,2,4.0,0,315.0,0,51,3.0,2.0,6.0,,,,
holadbr01,2019,1,MIA,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,2016.0,TEX,AL,519000.0
holdejo02,2019,1,NYA,AL,5,2,34,1,0,0,0,124,43,29,8,11,46,0.256,6.31,1.0,0,2.0,0,181.0,8,32,0.0,0.0,1.0,,,,
hollade01,2019,1,SFN,NL,2,4,31,7,1,0,0,206,68,45,17,35,71,0.261,5.9,2.0,0,4.0,0,308.0,10,49,6.0,2.0,4.0,,,,
hollade01,2019,2,CHN,NL,0,1,20,1,0,0,0,47,14,12,3,10,11,0.246,6.89,0.0,1,0.0,0,68.0,9,12,1.0,0.0,2.0,,,,
hollagr01,2019,1,ARI,NL,1,2,40,0,0,0,17,107,25,18,5,24,41,0.198,4.54,2.0,6,0.0,0,152.0,27,18,0.0,2.0,3.0,,,,
holmecl01,2019,1,PIT,NL,1,2,35,0,0,0,0,150,45,31,5,36,56,0.232,5.58,1.0,4,9.0,0,240.0,10,36,0.0,0.0,4.0,,,,
housead01,2019,1,MIL,NL,6,7,35,18,0,0,0,334,101,46,14,37,117,0.244,3.72,2.0,2,5.0,0,462.0,7,49,3.0,3.0,10.0,,,,
howarsa01,2019,1,COL,NL,2,0,20,0,0,0,0,57,21,14,5,10,23,0.276,6.63,0.0,2,3.0,0,91.0,3,16,2.0,0.0,1.0,,,,
hoytja01,2019,1,CLE,AL,0,0,8,0,0,0,0,25,6,2,2,2,10,0.2,2.16,0.0,0,0.0,0,32.0,2,2,0.0,0.0,0.0,,,,
huangwe01,2019,1,TEX,AL,0,0,4,0,0,0,0,17,8,2,0,5,2,0.308,3.18,0.0,3,1.0,0,32.0,1,5,0.0,0.0,0.0,,,,
hudsoda01,2019,1,TOR,AL,6,3,45,1,0,0,2,144,38,16,5,23,48,0.215,3.0,0.0,1,3.0,0,207.0,11,18,1.0,3.0,2.0,2016.0,ARI,NL,2700000.0
hudsoda01,2019,2,WAS,NL,3,0,24,0,0,0,6,75,18,4,3,4,23,0.2,1.44,2.0,1,1.0,0,97.0,14,7,0.0,2.0,1.0,2016.0,ARI,NL,2700000.0
hudsoda02,2019,1,SLN,NL,16,7,33,32,0,0,1,524,160,65,22,86,136,0.245,3.35,8.0,5,9.0,0,757.0,1,80,3.0,7.0,20.0,,,,
hugheja02,2019,1,CIN,NL,3,4,47,0,0,0,1,145,41,22,6,19,34,0.236,4.1,0.0,0,2.0,0,199.0,12,27,3.0,1.0,7.0,2016.0,PIT,NL,2175000.0
hugheja02,2019,2,PHI,NL,2,1,25,0,0,0,0,69,16,10,7,8,20,0.198,3.91,1.0,1,0.0,0,90.0,1,10,1.0,0.0,3.0,2016.0,PIT,NL,2175000.0
hultzda01,2019,1,CHN,NL,0,0,6,0,0,0,0,10,4,0,0,2,5,0.267,0.0,0.0,0,1.0,0,18.0,0,0,0.0,0.0,0.0,,,,
hunteto02,2019,1,PHI,NL,0,0,5,0,0,0,0,16,2,0,0,0,5,0.111,0.0,0.0,0,0.0,0,18.0,1,0,0.0,0.0,0.0,2016.0,CLE,AL,2000000.0
iglesra01,2019,1,CIN,NL,3,12,68,0,0,0,34,201,61,31,12,21,89,0.24,4.16,4.0,3,2.0,0,279.0,55,31,1.0,1.0,3.0,2016.0,CIN,NL,3214285.0
irvinco01,2019,1,PHI,NL,2,1,16,3,0,0,1,125,45,27,7,13,31,0.278,5.83,1.0,1,3.0,0,181.0,1,28,1.0,2.0,5.0,,,,
jacksed01,2019,1,TOR,AL,1,5,8,5,0,0,0,85,49,35,12,13,19,0.38,11.12,0.0,3,2.0,0,144.0,0,41,0.0,0.0,5.0,2016.0,MIA,NL,507500.0
jacksed01,2019,2,DET,AL,2,5,10,8,0,0,0,118,56,37,11,19,33,0.329,8.47,0.0,3,1.0,0,192.0,0,40,0.0,2.0,2.0,2016.0,MIA,NL,507500.0
jacksja01,2019,1,MIL,NL,1,0,28,0,0,0,0,91,22,15,6,18,47,0.202,4.45,1.0,0,2.0,0,132.0,9,15,1.0,2.0,1.0,,,,
jackslu01,2019,1,ATL,NL,9,2,70,0,0,0,18,218,76,31,10,26,106,0.266,3.84,4.0,3,2.0,0,315.0,35,34,1.0,0.0,6.0,2016.0,TEX,AL,508500.0
jamesjo02,2019,1,HOU,AL,5,1,49,1,0,0,1,184,46,32,10,35,100,0.203,4.7,0.0,6,4.0,0,266.0,18,34,0.0,0.0,1.0,,,,
janseke01,2019,1,LAN,NL,5,3,62,0,0,0,33,189,51,26,9,16,80,0.213,3.71,0.0,2,4.0,3,263.0,51,28,0.0,3.0,3.0,2016.0,LAN,NL,10650000.0
jeffrje01,2019,1,MIL,NL,3,4,48,0,0,0,1,156,54,29,5,17,46,0.269,5.02,0.0,1,5.0,0,225.0,12,32,2.0,0.0,5.0,2016.0,MIL,NL,519100.0
